Name,accession,length,description,db_letters,db_entries,num_hits,hit1_name,hit1_length,hit1_accession,hit1_description,hit1_algorithm,hit1_raw_score,hit1_significance,hit1_bits,hit1_num_hsps,hit1_locus,hit2_name,hit2_length,hit2_accession,hit2_description,hit2_algorithm,hit2_raw_score,hit2_significance,hit2_bits,hit2_num_hsps,hit2_locus,hit3_name,hit3_length,hit3_accession,hit3_description,hit3_algorithm,hit3_raw_score,hit3_significance,hit3_bits,hit3_num_hsps,hit3_locus,hit4_name,hit4_length,hit4_accession,hit4_description,hit4_algorithm,hit4_raw_score,hit4_significance,hit4_bits,hit4_num_hsps,hit4_locus,hit5_name,hit5_length,hit5_accession,hit5_description,hit5_algorithm,hit5_raw_score,hit5_significance,hit5_bits,hit5_num_hsps,hit5_locus,hit6_name,hit6_length,hit6_accession,hit6_description,hit6_algorithm,hit6_raw_score,hit6_significance,hit6_bits,hit6_num_hsps,hit6_locus,hit7_name,hit7_length,hit7_accession,hit7_description,hit7_algorithm,hit7_raw_score,hit7_significance,hit7_bits,hit7_num_hsps,hit7_locus,hit8_name,hit8_length,hit8_accession,hit8_description,hit8_algorithm,hit8_raw_score,hit8_significance,hit8_bits,hit8_num_hsps,hit8_locus,hit9_name,hit9_length,hit9_accession,hit9_description,hit9_algorithm,hit9_raw_score,hit9_significance,hit9_bits,hit9_num_hsps,hit9_locus,hit10_name,hit10_length,hit10_accession,hit10_description,hit10_algorithm,hit10_raw_score,hit10_significance,hit10_bits,hit10_num_hsps,hit10_locus,hit11_name,hit11_length,hit11_accession,hit11_description,hit11_algorithm,hit11_raw_score,hit11_significance,hit11_bits,hit11_num_hsps,hit11_locus,hit12_name,hit12_length,hit12_accession,hit12_description,hit12_algorithm,hit12_raw_score,hit12_significance,hit12_bits,hit12_num_hsps,hit12_locus,hit13_name,hit13_length,hit13_accession,hit13_description,hit13_algorithm,hit13_raw_score,hit13_significance,hit13_bits,hit13_num_hsps,hit13_locus,hit14_name,hit14_length,hit14_accession,hit14_description,hit14_algorithm,hit14_raw_score,hit14_significance,hit14_bits,hit14_num_hsps,hit14_locus,hit15_name,hit15_length,hit15_accession,hit15_description,hit15_algorithm,hit15_raw_score,hit15_significance,hit15_bits,hit15_num_hsps,hit15_locus,hit16_name,hit16_length,hit16_accession,hit16_description,hit16_algorithm,hit16_raw_score,hit16_significance,hit16_bits,hit16_num_hsps,hit16_locus
054245_223,054245_223,132,,2147483647,10243453,20,gb|EF697978.1|,617,EF697978,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,180,1e-42,180,1,,gb|EU469973.1|,812,EU469973,"Uncultured bacterium clone TU1_aaa01c07 16S r",BLASTN,151,1e-33,151,1,,gb|EU777167.1|,1354,EU777167,"Uncultured bacterium clone OK1_g03_2 16S ribo",BLASTN,135,6e-29,135,1,,gb|DQ237941.1|,1519,DQ237941,"Uncultured rumen bacterium clone M4 16S ribos",BLASTN,135,6e-29,135,1,,dbj|AB107520.1|,520,AB107520,"Uncultured bacterium gene for 16S rRNA, parti",BLASTN,135,6e-29,135,1,,emb|FP082315.1|,1004,FP082315,"16S rDNA sequence amplified from human fecal ",BLASTN,119,4e-24,119,1,,gb|EU777549.1|,1389,EU777549,"Uncultured bacterium clone orang2_aai68d12 16",BLASTN,119,4e-24,119,1,,gb|EU777522.1|,1373,EU777522,"Uncultured bacterium clone orang2_aai65f11 16",BLASTN,119,4e-24,119,1,,gb|EU462589.1|,1383,EU462589,"Uncultured bacterium clone orang2_aai65g06 16",BLASTN,119,4e-24,119,1,,gb|EU461255.1|,1383,EU461255,"Uncultured bacterium clone BAZ_aah91f04 16S r",BLASTN,119,4e-24,119,1,,gb|DQ796030.1|,0,DQ796030,"Uncultured bacterium clone RL202_aai50e02 16S",BLASTN,119,4e-24,,0,,emb|AM500840.1|,0,AM500840,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,117,1e-23,,0,,gb|EU777425.1|,0,EU777425,"Uncultured bacterium clone orang1_a02 16S rib",BLASTN,117,1e-23,,0,,gb|EU475196.1|,0,EU475196,"Uncultured bacterium clone BNO_aaa01b04 16S r",BLASTN,117,1e-23,,0,,gb|EU467503.1|,0,EU467503,"Uncultured bacterium clone orang1_c07_3 16S r",BLASTN,117,1e-23,,0,,gb|EU467345.1|,0,EU467345,"Uncultured bacterium clone CHIMP1_f03_1 16S r",BLASTN,117,1e-23,,0,
012633_167,012633_167,134,,2147483647,10243453,20,gb|AY850447.1|,1240,AY850447,"Uncultured bacterium clone Adhufec49ml 16S ri",BLASTN,252,4e-64,252,1,,emb|FP076737.1|,1002,FP076737,"16S rDNA sequence amplified from human fecal ",BLASTN,250,2e-63,250,1,,gb|GQ300447.1|,657,GQ300447,"Uncultured bacterium clone 16saw69-3f04.w2k 1",BLASTN,244,9e-62,244,1,,gb|GQ300446.1|,657,GQ300446,"Uncultured bacterium clone 16saw69-2c08.w2k 1",BLASTN,244,9e-62,244,1,,gb|GQ300445.1|,658,GQ300445,"Uncultured bacterium clone 16saw69-2a07.w2k 1",BLASTN,244,9e-62,244,1,,gb|GQ300217.1|,665,GQ300217,"Uncultured bacterium clone 16saw68-3b09.w2k 1",BLASTN,244,9e-62,244,1,,gb|GQ300216.1|,665,GQ300216,"Uncultured bacterium clone 16saw68-3c11.w2k 1",BLASTN,244,9e-62,244,1,,gb|GQ300215.1|,665,GQ300215,"Uncultured bacterium clone 16saw68-1c12.w2k 1",BLASTN,244,9e-62,244,1,,gb|GQ299241.1|,707,GQ299241,"Uncultured bacterium clone 16saw79-3f07.w2ka ",BLASTN,244,9e-62,244,1,,gb|GQ299240.1|,707,GQ299240,"Uncultured bacterium clone 16saw79-1f03.w2ka ",BLASTN,244,9e-62,244,1,,gb|GQ298933.1|,0,GQ298933,"Uncultured bacterium clone 16saw81-1h09.w2k 1",BLASTN,244,9e-62,,0,,gb|GQ298932.1|,0,GQ298932,"Uncultured bacterium clone 16saw81-1b10.w2k 1",BLASTN,244,9e-62,,0,,gb|GQ297830.1|,0,GQ297830,"Uncultured bacterium clone 16saw63-2a05.w2k 1",BLASTN,244,9e-62,,0,,gb|GQ297829.1|,0,GQ297829,"Uncultured bacterium clone 16saw63-1b09.w2k 1",BLASTN,244,9e-62,,0,,gb|GQ297828.1|,0,GQ297828,"Uncultured bacterium clone 16saw63-2d04.w2k 1",BLASTN,244,9e-62,,0,,gb|GQ297827.1|,0,GQ297827,"Uncultured bacterium clone 16saw63-3a07.w2k 1",BLASTN,244,9e-62,,0,
046167_192,046167_192,136,,2147483647,10243453,20,gb|GQ175428.1|,1457,GQ175428,"Uncultured bacterium clone cc_95 16S ribosoma",BLASTN,254,1e-64,254,1,,gb|AF376420.1|,526,AF376420,"Uncultured bacterium ckncm187-F3M.H12 16S rib",BLASTN,254,1e-64,254,1,,gb|GQ175455.1|,1454,GQ175455,"Uncultured bacterium clone cc_137 16S ribosom",BLASTN,246,2e-62,246,1,,gb|EF445183.1|,1489,EF445183,"Uncultured bacterium clone NED2C12 16S riboso",BLASTN,238,6e-60,238,1,,gb|EU773353.1|,1402,EU773353,"Uncultured bacterium clone BH1_aao25e09 16S r",BLASTN,230,1e-57,230,1,,gb|EU468544.1|,1345,EU468544,"Uncultured bacterium clone OK1_d06_1 16S ribo",BLASTN,230,1e-57,230,1,,gb|EU465555.1|,1370,EU465555,"Uncultured bacterium clone AS1_aao37f03.Conti",BLASTN,230,1e-57,230,1,,gb|DQ793380.1|,1380,DQ793380,"Uncultured bacterium clone RL199_aaj43a04 16S",BLASTN,230,1e-57,230,1,,gb|DQ905456.1|,1472,DQ905456,"Uncultured bacterium clone 013C-H6 16S riboso",BLASTN,230,1e-57,230,1,,gb|DQ815397.1|,1441,DQ815397,"Uncultured bacterium clone aab47e07 16S ribos",BLASTN,230,1e-57,230,1,,gb|DQ014755.1|,0,DQ014755,"Uncultured bacterium clone M1_c11_2 16S ribos",BLASTN,230,1e-57,,0,,dbj|AB191011.1|,0,AB191011,"Uncultured Gram-positive bacterium gene for 1",BLASTN,230,1e-57,,0,,gb|GQ448177.1|,0,GQ448177,"Uncultured bacterium clone calf32_6wks_grp5_C",BLASTN,222,3e-55,,0,,gb|EU766256.1|,0,EU766256,"Uncultured bacterium clone B5_246 16S small s",BLASTN,222,3e-55,,0,,gb|EU777895.1|,0,EU777895,"Uncultured bacterium clone RA_c03_2 16S ribos",BLASTN,222,3e-55,,0,,gb|EU776456.1|,0,EU776456,"Uncultured bacterium clone KO2_aai18g01 16S r",BLASTN,222,3e-55,,0,
078487_206,078487_206,132,,2147483647,10243453,20,gb|FJ453649.1|,734,FJ453649,"Uncultured bacterium clone ob3_HZ6H04 16S rib",BLASTN,230,1e-57,230,1,,gb|EU466205.1|,1376,EU466205,"Uncultured bacterium clone BH1_aao28a05 16S r",BLASTN,230,1e-57,230,1,,gb|DQ801609.1|,1306,DQ801609,"Uncultured bacterium clone RL117_aae92f03 16S",BLASTN,230,1e-57,230,1,,gb|FJ452493.1|,732,FJ452493,"Uncultured bacterium clone nw2_HZ0B12 16S rib",BLASTN,226,2e-56,226,1,,gb|AY991640.1|,1276,AY991640,"Uncultured bacterium clone C11_L151 16S ribos",BLASTN,226,2e-56,226,1,,gb|FJ452647.1|,659,FJ452647,"Uncultured bacterium clone nw2_HZ3F07 16S rib",BLASTN,224,9e-56,224,1,,gb|FJ452606.1|,703,FJ452606,"Uncultured bacterium clone nw2_HZ3G10 16S rib",BLASTN,224,9e-56,224,1,,gb|FJ452425.1|,679,FJ452425,"Uncultured bacterium clone nw1_HZ7A01 16S rib",BLASTN,224,9e-56,224,1,,gb|FJ452375.1|,663,FJ452375,"Uncultured bacterium clone nw1_HZ9H10 16S rib",BLASTN,224,9e-56,224,1,,emb|FN563320.1|,1451,FN563320,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,222,3e-55,222,1,,emb|FN563297.1|,0,FN563297,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,222,3e-55,,0,,emb|FN563290.1|,0,FN563290,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,222,3e-55,,0,,emb|FN563288.1|,0,FN563288,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,222,3e-55,,0,,emb|FN563282.1|,0,FN563282,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,222,3e-55,,0,,gb|GQ898846.1|,0,GQ898846,"Uncultured bacterium clone S4-203 16S ribosom",BLASTN,222,3e-55,,0,,gb|GQ898845.1|,0,GQ898845,"Uncultured bacterium clone S4-202 16S ribosom",BLASTN,222,3e-55,,0,
004761_192,004761_192,135,,2147483647,10243453,20,gb|EF399283.1|,1493,EF399283,"Uncultured bacterium clone SJTU_F_13_94 16S r",BLASTN,266,3e-68,266,1,,gb|EF399188.1|,1493,EF399188,"Uncultured bacterium clone SJTU_F_12_74 16S r",BLASTN,266,3e-68,266,1,,gb|EF398766.1|,1493,EF398766,"Uncultured bacterium clone SJTU_F_06_87 16S r",BLASTN,266,3e-68,266,1,,gb|EF398580.1|,1493,EF398580,"Uncultured bacterium clone SJTU_F_04_44 16S r",BLASTN,266,3e-68,266,1,,emb|FN563385.1|,1462,FN563385,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,258,6e-66,258,1,,emb|FN563307.1|,1454,FN563307,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,258,6e-66,258,1,,emb|FN563300.1|,1447,FN563300,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,258,6e-66,258,1,,gb|GQ898718.1|,1489,GQ898718,"Uncultured bacterium clone S4-52 16S ribosoma",BLASTN,258,6e-66,258,1,,gb|GQ898650.1|,1489,GQ898650,"Uncultured bacterium clone S3-202 16S ribosom",BLASTN,258,6e-66,258,1,,gb|GQ898643.1|,1489,GQ898643,"Uncultured bacterium clone S3-195 16S ribosom",BLASTN,258,6e-66,258,1,,gb|GQ898589.1|,0,GQ898589,"Uncultured bacterium clone S3-135 16S ribosom",BLASTN,258,6e-66,,0,,gb|GQ898586.1|,0,GQ898586,"Uncultured bacterium clone S3-132 16S ribosom",BLASTN,258,6e-66,,0,,gb|GQ898529.1|,0,GQ898529,"Uncultured bacterium clone S3-49 16S ribosoma",BLASTN,258,6e-66,,0,,gb|GQ898527.1|,0,GQ898527,"Uncultured bacterium clone S3-47 16S ribosoma",BLASTN,258,6e-66,,0,,gb|GQ898524.1|,0,GQ898524,"Uncultured bacterium clone S3-44 16S ribosoma",BLASTN,258,6e-66,,0,,gb|GQ898490.1|,0,GQ898490,"Uncultured bacterium clone S3-10 16S ribosoma",BLASTN,258,6e-66,,0,
053085_211,053085_211,138,,2147483647,10243453,20,gb|DQ456207.1|,1439,DQ456207,"Uncultured bacterium clone CFT29F5 16S riboso",BLASTN,242,4e-61,242,1,,gb|GQ175486.1|,1435,GQ175486,"Uncultured bacterium clone cc_200 16S ribosom",BLASTN,236,2e-59,236,1,,gb|GQ175469.1|,1435,GQ175469,"Uncultured bacterium clone cc_167 16S ribosom",BLASTN,236,2e-59,236,1,,gb|GQ175454.1|,1435,GQ175454,"Uncultured bacterium clone cc_136 16S ribosom",BLASTN,236,2e-59,236,1,,gb|GQ175444.1|,1449,GQ175444,"Uncultured bacterium clone cc_117 16S ribosom",BLASTN,236,2e-59,236,1,,gb|GQ175438.1|,1437,GQ175438,"Uncultured bacterium clone cc_108 16S ribosom",BLASTN,236,2e-59,236,1,,gb|GQ175420.1|,1435,GQ175420,"Uncultured bacterium clone cc_83 16S ribosoma",BLASTN,236,2e-59,236,1,,gb|GQ175416.1|,1435,GQ175416,"Uncultured bacterium clone cc_75 16S ribosoma",BLASTN,236,2e-59,236,1,,gb|GQ175399.1|,1431,GQ175399,"Uncultured bacterium clone cc_46 16S ribosoma",BLASTN,236,2e-59,236,1,,gb|GQ175395.1|,1437,GQ175395,"Uncultured bacterium clone cc_41 16S ribosoma",BLASTN,236,2e-59,236,1,,gb|GQ175392.1|,0,GQ175392,"Uncultured bacterium clone cc_38 16S ribosoma",BLASTN,236,2e-59,,0,,gb|GQ175391.1|,0,GQ175391,"Uncultured bacterium clone cc_37 16S ribosoma",BLASTN,236,2e-59,,0,,gb|GQ175383.1|,0,GQ175383,"Uncultured bacterium clone cc_26 16S ribosoma",BLASTN,236,2e-59,,0,,gb|GQ175373.1|,0,GQ175373,"Uncultured bacterium clone cc_12 16S ribosoma",BLASTN,236,2e-59,,0,,gb|GQ175372.1|,0,GQ175372,"Uncultured bacterium clone cc_11 16S ribosoma",BLASTN,236,2e-59,,0,,gb|GQ175367.1|,0,GQ175367,"Uncultured bacterium clone cc_3 16S ribosomal",BLASTN,236,2e-59,,0,
069662_231,069662_231,137,,2147483647,10243453,20,gb|DQ456207.1|,1439,DQ456207,"Uncultured bacterium clone CFT29F5 16S riboso",BLASTN,256,3e-65,256,1,,gb|GQ175486.1|,1435,GQ175486,"Uncultured bacterium clone cc_200 16S ribosom",BLASTN,240,1e-60,240,1,,gb|GQ175469.1|,1435,GQ175469,"Uncultured bacterium clone cc_167 16S ribosom",BLASTN,240,1e-60,240,1,,gb|GQ175454.1|,1435,GQ175454,"Uncultured bacterium clone cc_136 16S ribosom",BLASTN,240,1e-60,240,1,,gb|GQ175444.1|,1449,GQ175444,"Uncultured bacterium clone cc_117 16S ribosom",BLASTN,240,1e-60,240,1,,gb|GQ175438.1|,1437,GQ175438,"Uncultured bacterium clone cc_108 16S ribosom",BLASTN,240,1e-60,240,1,,gb|GQ175420.1|,1435,GQ175420,"Uncultured bacterium clone cc_83 16S ribosoma",BLASTN,240,1e-60,240,1,,gb|GQ175416.1|,1435,GQ175416,"Uncultured bacterium clone cc_75 16S ribosoma",BLASTN,240,1e-60,240,1,,gb|GQ175399.1|,1431,GQ175399,"Uncultured bacterium clone cc_46 16S ribosoma",BLASTN,240,1e-60,240,1,,gb|GQ175395.1|,1437,GQ175395,"Uncultured bacterium clone cc_41 16S ribosoma",BLASTN,240,1e-60,240,1,,gb|GQ175392.1|,0,GQ175392,"Uncultured bacterium clone cc_38 16S ribosoma",BLASTN,240,1e-60,,0,,gb|GQ175391.1|,0,GQ175391,"Uncultured bacterium clone cc_37 16S ribosoma",BLASTN,240,1e-60,,0,,gb|GQ175383.1|,0,GQ175383,"Uncultured bacterium clone cc_26 16S ribosoma",BLASTN,240,1e-60,,0,,gb|GQ175373.1|,0,GQ175373,"Uncultured bacterium clone cc_12 16S ribosoma",BLASTN,240,1e-60,,0,,gb|GQ175372.1|,0,GQ175372,"Uncultured bacterium clone cc_11 16S ribosoma",BLASTN,240,1e-60,,0,,gb|GQ175367.1|,0,GQ175367,"Uncultured bacterium clone cc_3 16S ribosomal",BLASTN,240,1e-60,,0,
012308_170,012308_170,134,,2147483647,10243453,20,gb|AF376228.1|,1318,AF376228,"Uncultured bacterium ckncm324-B6-45 16S ribos",BLASTN,240,1e-60,240,1,,emb|AM932668.1|,1293,AM932668,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,182,3e-43,182,1,,gb|EU622687.1|,1587,EU622687,"Uncultured bacterium clone L-175 16S ribosoma",BLASTN,182,3e-43,182,1,,gb|GQ467031.1|,726,GQ467031,"Uncultured bacterium clone R2J3T4_E8 16S ribo",BLASTN,167,2e-38,167,1,,gb|EU506952.1|,1402,EU506952,"Uncultured bacterium clone MD21_aar08g10 16S ",BLASTN,167,2e-38,167,1,,dbj|AB034010.1|,1512,AB034010,"Uncultured rumen bacterium 3C0d-10 gene for 1",BLASTN,161,1e-36,161,1,,gb|GQ467028.1|,738,GQ467028,"Uncultured bacterium clone R2J3T4_A8 16S ribo",BLASTN,159,4e-36,159,1,,gb|FJ835544.1|,757,FJ835544,"Uncultured bacterium clone YO00336F07 16S rib",BLASTN,159,4e-36,159,1,,gb|FJ453793.1|,715,FJ453793,"Uncultured bacterium clone ob3_HZ9F04 16S rib",BLASTN,159,4e-36,159,1,,gb|FJ453725.1|,777,FJ453725,"Uncultured bacterium clone ob3_HZ8G02 16S rib",BLASTN,159,4e-36,159,1,,gb|FJ453686.1|,0,FJ453686,"Uncultured bacterium clone ob3_HZ6A03 16S rib",BLASTN,159,4e-36,,0,,gb|FJ453679.1|,0,FJ453679,"Uncultured bacterium clone ob3_HZ7F08 16S rib",BLASTN,159,4e-36,,0,,gb|FJ453648.1|,0,FJ453648,"Uncultured bacterium clone ob3_HZ6C03 16S rib",BLASTN,159,4e-36,,0,,gb|FJ036463.1|,0,FJ036463,"Uncultured bacterium clone U000031978 16S rib",BLASTN,159,4e-36,,0,,gb|FJ033339.1|,0,FJ033339,"Uncultured bacterium clone U000030975 16S rib",BLASTN,159,4e-36,,0,,gb|EU779226.1|,0,EU779226,"Uncultured bacterium clone TU2_aaa04f02 16S r",BLASTN,159,4e-36,,0,
037930_166,037930_166,139,,2147483647,10243453,20,gb|GQ898735.1|,1489,GQ898735,"Uncultured bacterium clone S4-69 16S ribosoma",BLASTN,254,1e-64,254,1,,emb|FP078157.1|,1001,FP078157,"16S rDNA sequence amplified from human fecal ",BLASTN,254,1e-64,254,1,,emb|FP077799.1|,1001,FP077799,"16S rDNA sequence amplified from human fecal ",BLASTN,254,1e-64,254,1,,dbj|AB491335.1|,137,AB491335,"Uncultured Firmicutes bacterium gene for 16S ",BLASTN,254,1e-64,254,1,,gb|FJ368864.1|,1363,FJ368864,"Uncultured bacterium clone TS4_a01e03 16S rib",BLASTN,254,1e-64,254,1,,gb|FJ033960.1|,139,FJ033960,"Uncultured bacterium clone U000000647 16S rib",BLASTN,254,1e-64,254,1,,gb|FJ031956.1|,405,FJ031956,"Uncultured bacterium clone Moo-70 16S ribosom",BLASTN,254,1e-64,254,1,,gb|EU766105.1|,1352,EU766105,"Uncultured bacterium clone B4_704 16S small s",BLASTN,254,1e-64,254,1,,gb|EU198640.1|,756,EU198640,"Uncultured bacterium clone YO00055C06 16S rib",BLASTN,254,1e-64,254,1,,gb|EU198621.1|,759,EU198621,"Uncultured bacterium clone YO00054B04 16S rib",BLASTN,254,1e-64,254,1,,gb|EF704170.1|,0,EF704170,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,254,1e-64,,0,,gb|EU009826.1|,0,EU009826,"Uncultured bacterium clone WTB_L48 16S riboso",BLASTN,254,1e-64,,0,,gb|EU009759.1|,0,EU009759,"Uncultured bacterium clone DTB_AA30 16S ribos",BLASTN,254,1e-64,,0,,gb|EF400373.1|,0,EF400373,"Uncultured bacterium clone SJTU_E_12_37 16S r",BLASTN,254,1e-64,,0,,gb|DQ805606.1|,0,DQ805606,"Uncultured bacterium clone RL203_aai64h03 16S",BLASTN,254,1e-64,,0,,gb|DQ805440.1|,0,DQ805440,"Uncultured bacterium clone RL203_aai62f07 16S",BLASTN,254,1e-64,,0,
041184_247,041184_247,137,,2147483647,10243453,20,gb|GQ175453.1|,1446,GQ175453,"Uncultured bacterium clone cc_135 16S ribosom",BLASTN,256,3e-65,256,1,,gb|GQ175439.1|,1446,GQ175439,"Uncultured bacterium clone cc_111 16S ribosom",BLASTN,256,3e-65,256,1,,gb|EU844343.1|,1200,EU844343,"Uncultured bacterium clone 1103200828203 16S ",BLASTN,248,6e-63,248,1,,gb|EU843031.1|,1387,EU843031,"Uncultured bacterium clone 1103200821406 16S ",BLASTN,248,6e-63,248,1,,gb|EU842469.1|,1490,EU842469,"Uncultured bacterium clone 1103200823282 16S ",BLASTN,248,6e-63,248,1,,gb|EU774334.1|,1273,EU774334,"Uncultured bacterium clone CHIMP12_h09_1 16S ",BLASTN,248,6e-63,248,1,,emb|AM930369.1|,1508,AM930369,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,240,1e-60,240,1,,gb|FJ032378.1|,1200,FJ032378,"Uncultured bacterium clone CK08 16S ribosomal",BLASTN,240,1e-60,240,1,,gb|EF445201.1|,1482,EF445201,"Uncultured bacterium clone NED2G1 16S ribosom",BLASTN,240,1e-60,240,1,,gb|DQ394638.1|,1551,DQ394638,"Uncultured rumen bacterium clone SR3 16S ribo",BLASTN,240,1e-60,240,1,,gb|GQ451271.1|,0,GQ451271,"Uncultured bacterium clone J257 16S ribosomal",BLASTN,232,4e-58,,0,,gb|GQ451211.1|,0,GQ451211,"Uncultured bacterium clone J65 16S ribosomal ",BLASTN,232,4e-58,,0,,gb|EU845688.1|,0,EU845688,"Uncultured bacterium clone 1103200832460 16S ",BLASTN,232,4e-58,,0,,gb|EU844163.1|,0,EU844163,"Uncultured bacterium clone 1103200823636 16S ",BLASTN,232,4e-58,,0,,gb|EU843752.1|,0,EU843752,"Uncultured bacterium clone 1103200848479 16S ",BLASTN,232,4e-58,,0,,gb|EU774229.1|,0,EU774229,"Uncultured bacterium clone CHIMP12_c11_2 16S ",BLASTN,232,4e-58,,0,
013546_227,013546_227,136,,2147483647,10243453,20,gb|AF429367.1|,702,AF429367,"Uncultured bacterium CCAJG39 16S ribosomal RN",BLASTN,250,2e-63,250,1,,gb|EF176836.1|,658,EF176836,"Uncultured Clostridiales bacterium clone TaHc",BLASTN,246,2e-62,246,1,,dbj|AB491723.1|,1422,AB491723,"Uncultured bacterium gene for 16S ribosomal R",BLASTN,238,6e-60,238,1,,dbj|AB234510.1|,1405,AB234510,"Uncultured Clostridiales bacterium gene for 1",BLASTN,238,6e-60,238,1,,gb|GQ448670.1|,1363,GQ448670,"Uncultured bacterium clone calf784_10wks_grp2",BLASTN,230,1e-57,230,1,,gb|EU794101.1|,1429,EU794101,"Uncultured Ruminococcaceae bacterium clone EM",BLASTN,230,1e-57,230,1,,gb|EU777523.1|,1255,EU777523,"Uncultured bacterium clone orang1_f04 16S rib",BLASTN,230,1e-57,230,1,,gb|EU777365.1|,1388,EU777365,"Uncultured bacterium clone orang1_aai54g03 16",BLASTN,230,1e-57,230,1,,gb|EU777192.1|,1322,EU777192,"Uncultured bacterium clone OK1_d05_2 16S ribo",BLASTN,230,1e-57,230,1,,gb|EU777057.1|,1265,EU777057,"Uncultured bacterium clone OK3_h02 16S riboso",BLASTN,230,1e-57,230,1,,gb|EU774764.1|,0,EU774764,"Uncultured bacterium clone EAC_1aaa04a07 16S ",BLASTN,230,1e-57,,0,,gb|EU774699.1|,0,EU774699,"Uncultured bacterium clone EAC_1aaa02d02 16S ",BLASTN,230,1e-57,,0,,gb|EU772506.1|,0,EU772506,"Uncultured bacterium clone BAZ_aah92g11 16S r",BLASTN,230,1e-57,,0,,gb|EU771471.1|,0,EU771471,"Uncultured bacterium clone AFBAB_aai02c06 16S",BLASTN,230,1e-57,,0,,gb|EU474591.1|,0,EU474591,"Uncultured bacterium clone BHSD_aaa03d02 16S ",BLASTN,230,1e-57,,0,,gb|EU472416.1|,0,EU472416,"Uncultured bacterium clone EAC_1aaa01b01 16S ",BLASTN,230,1e-57,,0,
013701_229,013701_229,135,,2147483647,10243453,20,gb|FJ364578.1|,1361,FJ364578,"Uncultured bacterium clone TS15_a04f04 16S ri",BLASTN,268,7e-69,268,1,,gb|EF700932.1|,604,EF700932,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,268,7e-69,268,1,,emb|AM275423.2|,1477,AM275423,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,268,7e-69,268,1,,gb|DQ797736.1|,1285,DQ797736,"Uncultured bacterium clone RL206_aaj15c08 16S",BLASTN,268,7e-69,268,1,,dbj|AB064811.1|,512,AB064811,"Uncultured Gram-positive bacterium gene for 1",BLASTN,260,2e-66,260,1,,emb|FP083115.1|,996,FP083115,"16S rDNA sequence amplified from human fecal ",BLASTN,252,4e-64,252,1,,emb|AM275750.1|,470,AM275750,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,252,4e-64,252,1,,gb|EU761905.1|,1329,EU761905,"Uncultured bacterium clone A1_611 16S small s",BLASTN,244,9e-62,244,1,,gb|EU137603.1|,1470,EU137603,"Uncultured bacterium clone Oh_3127A7C 16S rib",BLASTN,244,9e-62,244,1,,emb|FP083292.1|,996,FP083292,"16S rDNA sequence amplified from human fecal ",BLASTN,242,4e-61,242,1,,gb|EU774322.1|,0,EU774322,"Uncultured bacterium clone CHIMP12_b03_2 16S ",BLASTN,240,1e-60,,0,,emb|AM276426.1|,0,AM276426,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,238,6e-60,,0,,emb|FP083480.1|,0,FP083480,"16S rDNA sequence amplified from human fecal ",BLASTN,236,2e-59,,0,,emb|FP083392.1|,0,FP083392,"16S rDNA sequence amplified from human fecal ",BLASTN,236,2e-59,,0,,emb|FP083170.1|,0,FP083170,"16S rDNA sequence amplified from human fecal ",BLASTN,236,2e-59,,0,,emb|FP080607.1|,0,FP080607,"16S rDNA sequence amplified from human fecal ",BLASTN,236,2e-59,,0,
